type,seq,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,csi_data


CSI_DATA,177,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5284739,0,83,0,128,1,"[83,-80,4,0,32,34,29,32,26,30,23,26,18,20,14,15,11,9,8,2,5,-5,4,-11,3,-17,3,-22,4,-26,6,-29,8,-30,11,-30,12,-27,13,-24,13,-20,12,-15,10,-11,7,-7,4,-3,0,0,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-6,-16,-6,-14,-5,-10,-6,-6,-8,-1,-11,4,-15,8,-19,12,-24,15,-28,16,-32,16,-35,16,-36,14,-36,13,-34,12,-30,10,-25,10,-20,9,-13,10,-5,11,2,12,10,15,17,18,23,22,28,25,31,28]"
CSI_DATA,178,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5294657,0,83,0,128,1,"[83,-80,4,0,17,44,15,41,13,37,11,32,9,26,7,19,6,12,6,5,6,-2,7,-9,9,-15,11,-19,14,-23,17,-25,19,-25,21,-23,21,-21,21,-17,19,-14,17,-10,13,-6,9,-3,5,-1,0,0,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,0,-15,-1,-11,-4,-8,-7,-4,-12,0,-17,3,-22,4,-28,5,-33,5,-37,3,-39,2,-39,0,-38,-1,-35,-2,-32,-1,-27,0,-22,1,-15,4,-9,8,-3,13,3,18,9,23,14,29,17,35,19,38]"
CSI_DATA,179,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5306952,0,83,0,128,1,"[83,-80,4,0,-47,-4,-44,-5,-40,-5,-34,-5,-28,-4,-21,-3,-14,0,-8,3,-2,6,3,10,8,14,11,18,13,22,13,25,13,27,11,28,8,28,5,26,2,23,0,18,-2,14,-2,9,-2,4,-1,-1,0,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,7,12,6,9,3,7,0,6,-5,5,-10,5,-16,5,-21,7,-26,10,-30,12,-33,14,-35,16,-35,17,-33,16,-31,14,-28,11,-24,7,-20,2,-16,-4,-12,-11,-8,-18,-5,-25,-3,-33,-1,-39,-1,-43,-1]"
CSI_DATA,180,60:83:e7:28:84:44,-51,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5314743,0,83,0,128,1,"[83,-80,4,0,18,34,16,32,14,29,11,25,9,20,7,15,6,9,5,3,5,-3,5,-8,6,-13,8,-17,10,-19,12,-21,14,-21,15,-20,16,-18,16,-15,15,-12,13,-9,10,-6,7,-4,3,-2,0,0,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-3,-14,-2,-12,-3,-9,-4,-6,-6,-2,-9,1,-13,4,-17,6,-21,7,-25,8,-29,7,-31,6,-31,5,-31,4,-29,3,-26,3,-22,3,-17,4,-12,5,-7,7,-1,10,5,14,10,18,14,22,17,26,19,29]"
CSI_DATA,181,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5324729,0,83,0,128,1,"[83,-80,4,0,-7,46,-8,43,-8,39,-8,33,-6,27,-4,20,-1,14,2,7,6,1,11,-3,15,-7,19,-10,23,-11,27,-11,29,-9,29,-7,29,-4,27,-2,23,1,19,2,14,3,9,3,4,2,-1,0,-3,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,6,-16,5,-14,3,-11,-1,-8,-6,-6,-11,-5,-17,-4,-22,-5,-27,-7,-32,-9,-35,-12,-36,-14,-36,-16,-34,-17,-32,-17,-28,-15,-24,-13,-20,-8,-16,-3,-12,3,-9,10,-6,17,-4,25,-3,32,-2,39,-1,44]"
CSI_DATA,182,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5334650,0,83,0,128,1,"[83,-80,4,0,-43,-20,-40,-20,-36,-19,-31,-17,-25,-14,-19,-10,-14,-5,-9,0,-5,5,-1,11,1,16,3,21,3,26,2,29,0,30,-3,31,-5,29,-7,26,-8,22,-9,17,-8,12,-6,7,-4,3,-1,-1,2,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,10,10,8,8,5,7,1,7,-4,7,-9,8,-15,10,-20,13,-24,17,-28,21,-30,23,-30,25,-30,25,-28,24,-26,21,-23,18,-20,13,-17,6,-15,-1,-13,-8,-12,-16,-11,-24,-11,-32,-12,-38,-13,-42,-14]"
CSI_DATA,183,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5344634,0,83,0,128,1,"[83,-80,4,0,-48,1,-45,0,-41,-1,-35,-1,-28,-1,-22,0,-15,1,-8,4,-2,7,4,10,9,14,12,18,14,21,15,25,14,27,11,28,8,28,6,26,3,23,0,19,-2,14,-2,9,-2,4,-1,-1,1,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16,3,13,3,10,1,7,-2,4,-6,2,-11,1,-17,0,-22,1,-28,3,-33,5,-36,7,-38,9,-38,10,-36,10,-34,9,-30,7,-26,4,-21,-1,-16,-6,-11,-12,-7,-19,-3,-26,1,-34,3,-40,5,-43,6]"
CSI_DATA,184,60:83:e7:28:84:44,-50,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5354714,0,83,0,128,1,"[83,-80,4,0,28,37,25,35,22,33,19,28,15,23,12,17,9,10,7,3,6,-4,6,-10,6,-16,7,-21,9,-25,12,-27,15,-28,16,-26,18,-24,18,-20,17,-16,15,-12,12,-8,8,-4,4,-2,0,0,-3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-7,-16,-7,-13,-6,-10,-7,-5,-8,-1,-11,4,-14,9,-19,12,-23,15,-28,16,-32,17,-35,16,-36,15,-35,13,-34,11,-30,10,-26,9,-20,9,-13,9,-6,11,2,13,9,16,16,20,22,24,27,28,30,31]"
