type,seq,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,csi_data


CSI_DATA,103,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4559132,0,83,0,128,1,"[83,-80,4,0,23,-10,23,-7,23,-5,23,-3,24,-2,25,-2,26,-2,27,-3,27,-5,26,-7,24,-9,22,-9,20,-9,17,-8,14,-7,12,-5,10,-2,9,1,9,3,9,5,10,6,11,7,12,6,12,6,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,8,-10,9,-10,11,-10,13,-10,15,-11,17,-11,18,-12,18,-13,19,-13,19,-14,19,-14,18,-14,18,-13,18,-11,18,-10,19,-9,20,-8,22,-8,24,-8,26,-8,27,-10,28,-11,29,-13,29,-14,29,-15,29,-15]"
CSI_DATA,104,60:83:e7:28:84:44,-58,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4581646,0,83,0,128,1,"[83,-80,4,0,18,-18,18,-15,19,-13,21,-11,22,-11,23,-11,24,-12,24,-13,23,-14,22,-16,20,-16,17,-16,15,-16,13,-14,11,-12,9,-9,9,-6,9,-3,9,-1,10,1,11,2,12,2,13,2,13,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,4,-12,5,-13,7,-13,9,-15,10,-16,11,-17,12,-18,12,-18,12,-19,13,-20,13,-20,13,-19,13,-18,13,-17,13,-16,14,-15,15,-15,17,-15,19,-16,21,-17,22,-19,22,-21,22,-22,22,-23,22,-24,21,-24]"
CSI_DATA,105,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4587733,0,83,0,128,1,"[83,-80,4,0,22,-2,21,0,20,2,20,4,21,5,22,5,23,5,24,5,25,3,24,2,23,0,21,-2,19,-3,17,-3,14,-2,11,-1,9,1,7,3,6,5,6,7,7,8,7,9,8,9,9,9,9,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-6,11,-5,12,-5,14,-5,15,-5,17,-5,18,-5,19,-6,20,-6,20,-6,20,-6,20,-6,19,-5,18,-4,18,-4,18,-3,19,-1,20,0,22,0,24,0,26,-1,27,-2,28,-3,29,-3,29,-4,29,-5]"
CSI_DATA,106,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4594589,0,83,0,128,1,"[83,-80,4,0,19,-18,20,-15,20,-13,22,-11,23,-10,24,-10,25,-11,25,-13,25,-14,23,-16,21,-17,18,-17,15,-16,13,-14,11,-12,10,-9,9,-6,9,-3,10,0,11,1,12,2,13,2,14,2,14,1,14,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-12,7,-12,8,-13,10,-14,12,-15,13,-16,14,-17,14,-18,14,-19,14,-19,14,-19,14,-19,14,-18,14,-17,15,-16,15,-15,17,-15,19,-15,21,-15,22,-16,23,-18,24,-20,24,-22,24,-23,23,-24,23,-24]"
CSI_DATA,107,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4601503,0,83,0,128,1,"[83,-80,4,0,18,15,15,15,14,15,13,17,12,18,13,19,14,20,15,20,16,19,17,17,17,16,17,13,16,11,14,9,11,8,9,7,6,7,3,8,1,8,0,10,-1,11,-1,12,0,12,1,13,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,12,3,12,5,13,6,15,7,16,8,17,8,18,9,19,9,19,9,19,9,19,9,18,9,17,9,16,10,15,11,15,12,16,14,17,15,18,16,20,17,22,17,23,17,24,17,25,16,25,15]"
CSI_DATA,108,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4609400,0,83,0,128,1,"[83,-80,4,0,12,-20,13,-18,14,-16,16,-15,17,-15,18,-15,18,-16,19,-17,18,-18,16,-19,14,-19,12,-19,10,-18,8,-15,7,-13,7,-10,6,-7,7,-5,8,-3,10,-1,11,-1,12,-1,12,-1,13,-2,12,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-12,2,-13,3,-14,4,-15,5,-17,5,-18,6,-19,6,-20,6,-21,6,-21,6,-21,6,-20,7,-19,7,-19,8,-18,9,-17,10,-18,12,-18,13,-19,14,-21,14,-22,15,-24,15,-25,14,-26,14,-27,13,-27]"
CSI_DATA,109,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4619279,0,83,0,128,1,"[83,-80,4,0,-24,2,-22,0,-21,-2,-21,-4,-22,-5,-23,-5,-24,-5,-25,-4,-25,-3,-25,-2,-24,0,-22,2,-20,3,-17,3,-15,2,-12,0,-10,-1,-9,-3,-8,-5,-8,-7,-8,-9,-9,-9,-10,-9,-11,-9,-11,-8,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,5,-12,4,-13,3,-15,3,-16,3,-18,3,-19,4,-20,4,-21,5,-21,5,-21,5,-20,5,-20,4,-19,3,-19,2,-20,1,-20,0,-22,-1,-23,-1,-25,0,-26,0,-28,1,-29,2,-29,3,-29,4,-29,4]"
CSI_DATA,110,60:83:e7:28:84:44,-57,11,1,7,0,0,1,0,0,0,0,-96,0,10,0,4629117,0,83,0,128,1,"[83,-80,4,0,-10,-21,-8,-20,-6,-21,-4,-21,-3,-22,-3,-23,-4,-24,-5,-25,-6,-25,-7,-24,-9,-22,-10,-20,-10,-18,-9,-16,-7,-13,-5,-11,-2,-10,0,-9,2,-9,4,-9,5,-10,5,-11,5,-12,5,-12,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-9,-8,-9,-9,-9,-11,-10,-12,-10,-14,-11,-15,-12,-16,-13,-16,-13,-17,-14,-17,-14,-17,-13,-17,-12,-16,-11,-16,-10,-17,-9,-18,-9,-19,-8,-20,-8,-22,-9,-23,-11,-25,-12,-26,-13,-26,-14,-26,-15,-26,-15,-26]"
