type,seq,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,csi_data


CSI_DATA,110,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4665050,0,83,0,128,1,"[83,-80,4,0,-12,-6,-16,-2,-20,1,-24,2,-26,3,-28,3,-29,2,-28,1,-27,-1,-24,-2,-21,-2,-17,-2,-13,-1,-9,1,-5,3,-2,6,1,9,2,11,2,14,1,15,0,16,-2,16,-3,15,-5,13,-5,12,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,9,-4,11,-5,14,-5,17,-5,19,-4,20,-3,21,-2,20,-1,19,-1,17,-1,14,-1,10,-3,7,-6,4,-9,2,-13,0,-17,-2,-22,-2,-26,-3,-29,-3,-31,-2,-32,-1,-32,0,-30,1,-28,0,-24,0,-21]"
CSI_DATA,111,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4674334,0,83,0,128,1,"[83,-80,4,0,10,5,14,1,19,-2,23,-3,25,-4,27,-3,28,-3,28,-1,26,0,23,0,20,1,16,1,12,0,8,-1,4,-4,1,-6,-1,-9,-2,-12,-3,-15,-2,-16,-1,-17,1,-17,2,-16,3,-15,4,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,3,-12,4,-15,4,-18,4,-20,3,-22,2,-22,1,-22,0,-20,-1,-18,-1,-15,0,-12,1,-8,4,-5,8,-3,12,-1,16,0,20,1,24,1,27,1,30,0,31,-1,31,-1,30,-2,27,-1,24,0,21]"
CSI_DATA,112,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4685876,0,83,0,128,1,"[83,-80,4,0,-12,5,-12,10,-13,15,-15,19,-16,21,-18,22,-19,22,-19,21,-19,19,-18,16,-16,14,-13,11,-10,9,-6,7,-2,6,2,5,6,6,9,8,10,9,11,11,11,12,9,13,7,13,5,13,4,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,1,-13,2,-16,4,-18,5,-20,7,-21,9,-20,10,-19,10,-18,9,-16,7,-14,4,-12,-1,-10,-5,-10,-10,-10,-14,-11,-19,-12,-22,-14,-25,-15,-27,-17,-27,-19,-27,-20,-25,-20,-23,-19,-20,-16,-19,-14]"
CSI_DATA,113,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4694387,0,83,0,128,1,"[83,-80,4,0,11,3,15,-1,19,-5,22,-7,24,-8,26,-8,27,-7,27,-6,26,-5,23,-4,20,-3,16,-2,12,-2,8,-3,4,-5,0,-7,-2,-9,-4,-12,-5,-14,-4,-16,-3,-17,-2,-17,0,-16,1,-15,2,-13,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-9,5,-11,6,-14,7,-16,8,-19,8,-21,7,-21,6,-21,4,-20,3,-18,3,-15,3,-11,4,-7,6,-4,8,0,12,2,16,5,20,6,23,7,26,7,29,7,30,6,31,5,30,4,27,4,23,4,20]"
CSI_DATA,114,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4704445,0,83,0,128,1,"[83,-80,4,0,-12,4,-12,10,-13,15,-15,18,-16,20,-17,21,-19,21,-19,20,-19,18,-18,16,-16,13,-13,11,-10,8,-6,6,-2,5,3,5,6,6,9,7,10,9,11,10,11,12,10,13,8,13,6,13,4,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,2,-12,3,-15,5,-17,7,-19,9,-20,11,-19,11,-18,11,-16,10,-15,8,-13,5,-11,0,-10,-4,-9,-9,-10,-14,-11,-18,-13,-21,-15,-24,-16,-25,-18,-26,-20,-25,-21,-24,-21,-22,-19,-19,-17,-17,-14]"
CSI_DATA,115,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4714323,0,83,0,128,1,"[83,-80,4,0,-15,-1,-17,5,-20,10,-23,13,-26,14,-28,15,-29,14,-29,13,-28,11,-26,9,-22,7,-18,6,-14,5,-9,5,-4,5,0,7,4,9,6,12,7,14,6,16,5,17,4,18,2,17,0,16,-1,15,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,7,-12,10,-14,13,-16,15,-17,18,-16,19,-15,20,-14,19,-12,17,-11,14,-9,9,-9,5,-10,-1,-11,-5,-14,-10,-17,-13,-20,-16,-24,-18,-27,-18,-29,-18,-31,-17,-32,-16,-31,-15,-29,-13,-25,-12,-21]"
CSI_DATA,116,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4724912,0,83,0,128,1,"[83,-80,4,0,12,5,17,1,22,-3,25,-5,28,-5,30,-5,31,-4,31,-3,29,-2,26,-1,23,0,18,0,13,-1,9,-3,5,-5,1,-8,-1,-11,-2,-14,-3,-17,-2,-18,-1,-20,1,-19,2,-18,4,-16,5,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,5,-13,5,-16,6,-19,6,-22,6,-24,5,-25,3,-24,2,-23,1,-20,1,-17,1,-13,3,-9,5,-5,9,-2,13,1,18,2,23,3,27,4,31,4,33,3,35,2,35,1,34,0,31,0,26,1,23]"
CSI_DATA,117,60:83:e7:28:84:44,-56,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4734331,0,83,0,128,1,"[83,-80,4,0,-3,-15,-8,-17,-12,-19,-16,-22,-18,-24,-19,-25,-18,-27,-17,-27,-15,-26,-13,-24,-11,-21,-9,-17,-8,-13,-7,-8,-7,-4,-8,0,-10,4,-13,6,-15,7,-17,7,-18,6,-18,4,-18,3,-17,1,-15,-1,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,13,4,15,6,18,8,19,10,20,13,19,14,17,15,15,15,13,13,12,11,11,7,10,2,11,-3,12,-8,14,-13,16,-17,19,-20,22,-22,24,-23,26,-24,27,-23,26,-21,24,-19,21,-17,19,-15]"
