type,seq,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,csi_data

CSI_DATA,198,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5605188,0,83,0,128,1,"[83,-80,4,0,43,16,38,16,33,14,27,12,21,8,14,3,8,-2,3,-8,-1,-14,-5,-21,-7,-26,-8,-31,-7,-35,-4,-38,-2,-39,1,-37,3,-34,5,-30,6,-24,6,-18,4,-13,1,-7,-2,-3,-6,1,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-10,-7,-9,-5,-9,-3,-9,0,-9,3,-10,7,-11,10,-13,14,-15,17,-17,20,-19,22,-20,22,-21,22,-21,21,-19,19,-17,17,-13,15,-8,13,-2,11,4,9,12,8,19,7,26,7,33,8,39,9,43,10]"
CSI_DATA,199,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5615198,0,83,0,128,1,"[83,-80,4,0,13,44,11,41,9,36,7,29,6,21,6,13,7,5,8,-3,10,-10,13,-16,16,-21,20,-24,24,-26,27,-26,29,-24,30,-21,29,-17,26,-13,23,-9,17,-6,12,-4,6,-3,1,-3,-4,-5,-8,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-12,-3,-10,-4,-8,-7,-6,-10,-5,-13,-3,-16,-1,-20,0,-24,0,-27,0,-29,-1,-31,-1,-31,-2,-30,-2,-28,-2,-25,-1,-21,0,-16,2,-10,5,-5,9,1,14,6,19,11,25,15,31,17,37,18,41]"
CSI_DATA,200,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5625079,0,83,0,128,1,"[83,-80,4,0,12,-40,12,-36,11,-32,10,-26,7,-20,2,-14,-2,-8,-8,-4,-13,0,-19,2,-24,4,-29,4,-32,4,-34,2,-35,-1,-33,-4,-30,-6,-26,-7,-21,-8,-16,-7,-11,-5,-7,-3,-3,1,0,5,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-4,9,-3,8,-1,7,2,7,5,7,8,6,12,7,15,7,18,9,21,11,22,13,23,14,22,14,21,14,20,13,18,11,15,9,12,5,10,0,7,-6,6,-12,4,-19,4,-25,5,-32,6,-37,7,-41]"
CSI_DATA,201,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5635305,0,83,0,128,1,"[83,-80,4,0,14,-44,14,-40,13,-35,11,-29,7,-22,3,-15,-2,-9,-8,-4,-15,0,-21,3,-27,5,-32,6,-35,5,-38,3,-39,0,-37,-2,-34,-5,-29,-7,-24,-7,-18,-7,-12,-5,-7,-2,-3,1,0,5,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-6,9,-4,9,-2,8,1,8,5,8,8,8,12,9,16,10,19,12,22,14,24,16,24,17,24,18,22,17,21,16,19,14,16,11,13,6,11,0,9,-6,7,-13,6,-20,5,-28,6,-35,7,-41,8,-44]"
CSI_DATA,202,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5645162,0,83,0,128,1,"[83,-80,4,0,41,-21,38,-18,34,-15,28,-12,20,-10,12,-8,4,-8,-4,-9,-11,-10,-17,-12,-23,-15,-27,-19,-29,-22,-29,-26,-27,-28,-24,-28,-20,-28,-15,-26,-11,-23,-8,-18,-5,-13,-4,-7,-3,-1,-4,4,-5,7,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-11,4,-9,4,-7,5,-5,7,-2,9,0,12,2,15,4,18,5,22,6,25,6,27,6,29,5,29,4,28,4,26,3,23,4,19,5,14,7,8,10,2,13,-4,18,-11,23,-16,28,-21,34,-24,37,-27]"
CSI_DATA,203,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5655217,0,83,0,128,1,"[83,-80,4,0,-32,33,-30,29,-27,25,-22,21,-16,16,-9,11,-2,8,5,6,13,5,20,4,26,5,30,7,34,9,35,12,35,15,32,17,28,18,23,17,18,16,13,13,8,9,5,4,2,-1,1,-6,1,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,8,-8,6,-8,4,-8,1,-9,-2,-11,-5,-12,-8,-14,-11,-17,-13,-19,-15,-22,-16,-25,-16,-27,-15,-27,-14,-26,-13,-24,-12,-21,-11,-17,-11,-12,-11,-6,-11,1,-12,8,-14,15,-17,22,-20,29,-24,33,-27,36]"
CSI_DATA,204,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5665092,0,83,0,128,1,"[83,-80,4,0,-46,-8,-42,-8,-36,-8,-30,-7,-23,-4,-15,-1,-9,3,-2,8,3,14,7,19,10,24,11,29,11,33,10,36,7,37,4,36,1,33,-1,29,-3,24,-4,18,-3,12,-1,7,2,2,5,-2,8,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,3,9,1,8,-1,8,-4,7,-7,7,-11,7,-14,8,-18,9,-21,10,-24,12,-26,13,-27,14,-27,14,-26,13,-24,11,-22,8,-19,4,-15,-1,-12,-7,-9,-14,-6,-21,-3,-29,-2,-36,-1,-41,-2,-45,-2]"
CSI_DATA,205,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5677429,0,83,0,128,1,"[83,-80,4,0,-29,30,-27,27,-24,23,-20,19,-14,14,-8,11,-2,8,5,5,11,4,17,3,23,4,27,5,30,7,32,9,31,12,29,14,26,15,21,14,17,13,12,11,8,8,5,3,2,-1,1,-5,0,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,7,-7,6,-7,4,-7,1,-8,-1,-9,-4,-11,-7,-13,-10,-15,-12,-18,-13,-21,-14,-23,-14,-25,-13,-25,-12,-24,-11,-22,-11,-20,-10,-16,-10,-11,-9,-5,-10,1,-11,7,-13,14,-15,20,-19,25,-22,29,-25,32]"
CSI_DATA,206,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5685999,0,83,0,128,1,"[83,-80,4,0,8,44,6,41,4,36,3,30,3,22,4,14,5,6,8,-1,12,-8,15,-14,19,-18,23,-21,27,-22,31,-21,32,-19,32,-16,31,-13,28,-9,23,-6,18,-3,12,-2,6,-2,1,-3,-4,-5,-7,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-11,-2,-10,-4,-9,-6,-7,-9,-6,-13,-4,-16,-3,-20,-2,-23,-2,-27,-2,-29,-3,-31,-4,-30,-5,-29,-5,-27,-5,-24,-4,-21,-2,-16,1,-11,4,-6,9,-1,14,4,20,8,26,10,33,12,39,13,44]"
CSI_DATA,207,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5695217,0,83,0,128,1,"[83,-80,4,0,25,33,22,31,19,26,15,21,12,15,9,9,7,2,6,-5,5,-12,6,-18,7,-23,8,-27,11,-30,14,-31,16,-31,18,-28,18,-25,17,-21,15,-16,12,-12,8,-8,4,-5,-1,-3,-5,-2,-9,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-10,-5,-8,-6,-6,-7,-4,-9,-2,-12,1,-14,3,-17,5,-20,6,-23,7,-25,7,-27,7,-27,7,-26,6,-24,6,-21,6,-18,6,-13,6,-7,8,-1,9,5,11,11,14,17,18,22,21,25,25,27,28]"
CSI_DATA,208,60:83:e7:28:84:44,-54,11,1,6,0,0,1,0,0,0,0,-96,0,10,0,5705299,0,83,0,128,1,"[83,-80,4,0,-45,-16,-40,-15,-35,-14,-28,-12,-22,-8,-15,-4,-9,2,-4,7,0,14,4,20,6,25,6,30,6,34,4,37,1,38,-2,37,-4,33,-6,29,-7,23,-7,17,-5,12,-2,7,1,2,5,-2,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,5,8,4,8,1,8,-2,8,-5,9,-9,10,-12,11,-16,13,-19,15,-22,17,-23,19,-24,19,-24,19,-23,17,-21,15,-19,11,-17,6,-14,1,-12,-6,-10,-13,-8,-20,-7,-28,-7,-35,-8,-40,-9,-44,-11]"
