type,seq,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,csi_data


CSI_DATA,107,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4770410,0,83,0,128,1,"[83,-80,4,0,6,7,2,2,-2,-2,-6,-6,-10,-10,-14,-12,-16,-14,-19,-15,-20,-16,-21,-17,-21,-16,-20,-15,-19,-14,-16,-13,-13,-11,-10,-9,-7,-7,-4,-4,0,-1,2,1,5,3,7,5,8,6,9,8,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-11,-9,-12,-11,-14,-13,-15,-15,-16,-17,-16,-18,-16,-19,-15,-18,-13,-17,-11,-15,-9,-13,-6,-9,-3,-5,0,0,3,4,7,9,10,13,13,17,16,20,18,22,20,24,22,25,22,25,22,24,20,22,19,20]"
CSI_DATA,108,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4780468,0,83,0,128,1,"[83,-80,4,0,10,-2,3,-1,-3,0,-10,1,-15,3,-20,4,-23,5,-26,6,-27,7,-28,8,-27,9,-26,8,-24,8,-22,6,-18,5,-14,3,-10,2,-5,0,-1,-1,3,-2,6,-3,9,-4,11,-4,13,-4,14,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-15,4,-17,4,-20,4,-23,4,-25,4,-26,3,-26,3,-26,2,-24,1,-21,1,-16,0,-12,0,-6,-1,0,-1,7,-1,13,-1,19,-2,24,-3,29,-3,32,-4,35,-4,36,-5,37,-6,36,-6,33,-6,31,-6]"
CSI_DATA,109,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4790436,0,83,0,128,1,"[83,-80,4,0,-11,1,-4,0,2,-1,9,-2,14,-3,19,-5,22,-6,25,-7,27,-8,27,-9,27,-9,26,-9,24,-8,21,-7,18,-5,13,-4,9,-2,5,-1,0,0,-4,1,-7,2,-10,3,-13,3,-14,3,-15,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,13,-4,16,-4,19,-4,22,-4,25,-3,26,-3,26,-3,25,-2,23,-1,20,-1,16,-1,11,0,5,0,-1,0,-7,0,-14,0,-20,0,-25,0,-30,1,-33,2,-36,2,-38,3,-38,3,-37,4,-35,4,-32,3]"
CSI_DATA,110,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,4800523,0,83,0,128,1,"[83,-80,4,0,10,2,3,0,-4,-1,-10,-2,-15,-3,-20,-4,-24,-4,-27,-4,-29,-4,-30,-3,-29,-3,-28,-3,-25,-3,-22,-3,-18,-3,-14,-3,-10,-2,-5,-2,-1,-1,3,-1,7,0,10,1,12,1,13,2,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-1,-18,-2,-21,-3,-23,-4,-25,-5,-26,-6,-26,-7,-25,-7,-23,-7,-20,-6,-16,-5,-11,-4,-5,-2,0,0,6,2,12,3,18,5,23,7,28,8,31,8,34,9,36,9,36,9,35,8,33,7,30,6]"
CSI_DATA,146,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,5160967,0,83,0,128,1,"[83,-80,4,0,8,-9,4,-4,0,2,-4,8,-6,13,-8,17,-10,21,-11,24,-11,26,-11,27,-10,27,-9,26,-9,24,-8,21,-7,18,-6,14,-5,9,-4,4,-3,0,-2,-4,-1,-8,0,-11,0,-13,1,-15,1,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-13,7,-15,8,-19,9,-22,9,-24,10,-25,10,-26,10,-25,10,-23,9,-21,7,-17,5,-12,3,-7,1,-2,-2,4,-5,9,-8,15,-11,19,-15,23,-18,25,-21,27,-24,28,-26,28,-26,28,-26,26,-25,24,-24]"
CSI_DATA,147,60:83:e7:28:84:44,-58,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,5170471,0,83,0,128,1,"[83,-80,4,0,-12,-4,-5,-3,1,-2,7,-1,12,-1,17,-1,21,-2,23,-2,25,-3,26,-4,25,-4,24,-4,22,-4,20,-4,17,-3,13,-2,9,-1,5,0,1,1,-3,2,-6,3,-9,4,-11,4,-13,5,-14,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,6,12,8,14,10,16,13,18,14,18,15,18,16,17,15,16,14,14,13,11,11,8,8,3,5,-1,1,-6,-2,-11,-5,-16,-8,-20,-11,-24,-13,-28,-14,-30,-14,-32,-14,-33,-13,-33,-12,-31,-11,-29,-10]"
CSI_DATA,148,60:83:e7:28:84:44,-58,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,5180484,0,83,0,128,1,"[83,-80,4,0,-12,2,-6,0,0,-3,6,-5,10,-8,14,-10,17,-13,19,-15,20,-16,20,-17,19,-18,18,-17,17,-16,15,-14,13,-12,10,-9,7,-6,4,-3,2,0,-1,3,-3,6,-5,8,-7,9,-8,10,-9,11,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,15,1,18,2,20,3,22,4,24,4,24,4,23,4,22,4,19,4,15,4,10,3,5,2,0,1,-6,1,-12,0,-17,0,-23,0,-27,1,-31,2,-33,4,-35,4,-35,5,-34,6,-32,6,-30,5]"
CSI_DATA,149,60:83:e7:28:84:44,-59,11,1,5,0,0,1,0,0,0,0,-96,0,10,0,5190407,0,83,0,128,1,"[83,-80,4,0,12,-1,5,0,-1,2,-8,4,-13,6,-18,8,-21,10,-24,12,-25,14,-25,15,-25,15,-24,15,-22,14,-20,12,-17,10,-13,7,-10,4,-6,1,-3,-2,0,-4,3,-7,6,-9,7,-10,9,-12,10,-12,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-3,-17,-4,-20,-6,-23,-7,-25,-8,-26,-9,-27,-9,-26,-9,-24,-9,-21,-8,-17,-7,-12,-6,-7,-4,-1,-3,5,-1,12,0,18,1,24,1,29,1,33,1,36,0,38,-1,39,-2,38,-3,35,-3,33,-3]"
