index,rssi,amplitudes,phases
0,-55,"[np.float64(37.12142238654117), np.float64(33.13608305156178), np.float64(28.071337695236398), np.float64(22.090722034374522), np.float64(15.0), np.float64(8.246211251235321), np.float64(4.47213595499958), np.float64(6.708203932499369), np.float64(12.727922061357855), np.float64(17.804493814764857), np.float64(21.400934559032695), np.float64(25.0), np.float64(27.65863337187866), np.float64(29.068883707497267), np.float64(29.0), np.float64(27.586228448267445), np.float64(25.495097567963924), np.float64(22.02271554554524), np.float64(18.439088914585774), np.float64(14.212670403551895), np.float64(10.63014581273465), np.float64(6.4031242374328485), np.float64(4.0), np.float64(5.0), np.float64(5.830951894845301), np.float64(2.23606797749979), np.float64(4.47213595499958), np.float64(2.23606797749979), np.float64(4.242640687119285), np.float64(8.602325267042627), np.float64(13.038404810405298), np.float64(17.204650534085253), np.float64(20.808652046684813), np.float64(25.0), np.float64(27.65863337187866), np.float64(30.4138126514911), np.float64(31.827660925679098), np.float64(31.144823004794873), np.float64(29.832867780352597), np.float64(27.018512172212592), np.float64(22.80350850198276), np.float64(18.601075237738275), np.float64(13.45362404707371), np.float64(7.211102550927978), np.float64(5.0), np.float64(9.486832980505138), np.float64(15.033296378372908), np.float64(22.0), np.float64(28.0178514522438), np.float64(34.0147027033899), np.float64(38.01315561749642), np.float64(41.0)]","[np.float64(-0.0809040991552306), np.float64(-0.09065988720074511), np.float64(-0.07130746478529032), np.float64(-0.09065988720074511), np.float64(0.0), np.float64(0.24497866312686414), np.float64(1.1071487177940904), np.float64(2.0344439357957027), np.float64(2.356194490192345), np.float64(2.4756234162106834), np.float64(2.488746022489019), np.float64(2.498091544796509), np.float64(2.432966381462123), np.float64(2.429235055495464), np.float64(2.3805798993650633), np.float64(2.3305590816706676), np.float64(2.300695984946628), np.float64(2.2597207150097582), np.float64(2.279422598922567), np.float64(2.256525837701183), np.float64(2.289626326416521), np.float64(2.4668517113662407), np.float64(3.141592653589793), np.float64(-2.498091544796509), np.float64(-2.1112158270654806), np.float64(-2.0344439357957027), np.float64(2.0344439357957027), np.float64(2.677945044588987), np.float64(-2.356194490192345), np.float64(-2.191045812777718), np.float64(-2.137525544318403), np.float64(-2.191045812777718), np.float64(-2.185459278717062), np.float64(-2.214297435588181), np.float64(-2.279422598922567), np.float64(-2.332942867381882), np.float64(-2.378413055519064), np.float64(-2.401617769613922), np.float64(-2.451146196535101), np.float64(-2.461071428922579), np.float64(-2.4805494847391065), np.float64(-2.5088438185876103), np.float64(-2.408777551803287), np.float64(-2.158798930342464), np.float64(-0.9272952180016122), np.float64(-0.3217505543966422), np.float64(-0.06656816377582381), np.float64(0.0), np.float64(0.03569911267932397), np.float64(0.029403288204005115), np.float64(0.026309717252922193), np.float64(0.0)]"
1,-55,"[np.float64(37.20215047547655), np.float64(33.60059523282288), np.float64(27.80287754891569), np.float64(22.20360331117452), np.float64(15.264337522473747), np.float64(8.54400374531753), np.float64(4.47213595499958), np.float64(7.0), np.float64(12.36931687685298), np.float64(17.08800749063506), np.float64(21.540659228538015), np.float64(24.698178070456937), np.float64(26.570660511172846), np.float64(28.460498941515414), np.float64(28.160255680657446), np.float64(27.892651361962706), np.float64(24.73863375370596), np.float64(21.37755832643195), np.float64(18.24828759089466), np.float64(14.317821063276353), np.float64(10.44030650891055), np.float64(6.708203932499369), np.float64(3.605551275463989), np.float64(4.47213595499958), np.float64(6.4031242374328485), np.float64(2.8284271247461903), np.float64(4.123105625617661), np.float64(2.23606797749979), np.float64(4.123105625617661), np.float64(8.54400374531753), np.float64(13.0), np.float64(17.08800749063506), np.float64(21.18962010041709), np.float64(25.0), np.float64(27.892651361962706), np.float64(30.59411708155671), np.float64(31.25699921617557), np.float64(31.144823004794873), np.float64(29.068883707497267), np.float64(26.019223662515376), np.float64(23.021728866442675), np.float64(18.110770276274835), np.float64(13.152946437965905), np.float64(8.06225774829855), np.float64(5.0), np.float64(9.219544457292887), np.float64(16.401219466856727), np.float64(22.47220505424423), np.float64(28.30194339616981), np.float64(34.132096331752024), np.float64(38.27531841800928), np.float64(41.048751503547585)]","[np.float64(-0.6327488350021832), np.float64(-0.6375487981386927), np.float64(-0.65788860518221), np.float64(-0.625485040239229), np.float64(-0.5516549825285468), np.float64(-0.35877067027057225), np.float64(0.4636476090008061), np.float64(1.5707963267948966), np.float64(1.8157749899217608), np.float64(1.9295669970654687), np.float64(1.9513027039072615), np.float64(1.9437840485949576), np.float64(1.9163519073766087), np.float64(1.892546881191539), np.float64(1.8588517738455226), np.float64(1.8244704229335393), np.float64(1.8157749899217608), np.float64(1.7590178320996674), np.float64(1.7359450042095235), np.float64(1.7818896600176433), np.float64(1.8622531212727638), np.float64(2.0344439357957027), np.float64(2.5535900500422257), np.float64(-2.677945044588987), np.float64(-2.4668517113662407), np.float64(-2.356194490192345), np.float64(1.3258176636680326), np.float64(2.0344439357957027), np.float64(-2.896613990462929), np.float64(-2.782821983319221), np.float64(-2.746801533890032), np.float64(-2.782821983319221), np.float64(-2.804917834203066), np.float64(-2.8577985443814655), np.float64(-2.8879185574511506), np.float64(-2.9441970937399127), np.float64(-3.0132694259039985), np.float64(-3.0451188784072065), np.float64(-3.0727361642887487), np.float64(-3.1031500635686053), np.float64(-3.0981417581982624), np.float64(-3.0309354324158977), np.float64(-2.988943325194528), np.float64(-2.62244653934327), np.float64(-1.5707963267948966), np.float64(-0.8621700546672264), np.float64(-0.6556956262415362), np.float64(-0.5633162614919681), np.float64(-0.5585993153435624), np.float64(-0.5554937352655436), np.float64(-0.5807563535676704), np.float64(-0.5947592574833528)]"
2,-56,"[np.float64(37.8021163428716), np.float64(32.802438933713454), np.float64(27.80287754891569), np.float64(22.02271554554524), np.float64(14.866068747318506), np.float64(8.602325267042627), np.float64(5.0990195135927845), np.float64(7.280109889280518), np.float64(13.038404810405298), np.float64(18.027756377319946), np.float64(22.02271554554524), np.float64(26.076809620810597), np.float64(28.0178514522438), np.float64(30.01666203960727), np.float64(30.01666203960727), np.float64(28.071337695236398), np.float64(26.076809620810597), np.float64(23.194827009486403), np.float64(19.235384061671343), np.float64(15.132745950421556), np.float64(11.045361017187261), np.float64(7.0710678118654755), np.float64(5.0), np.float64(5.0990195135927845), np.float64(6.082762530298219), np.float64(2.0), np.float64(5.385164807134504), np.float64(3.0), np.float64(4.123105625617661), np.float64(8.0), np.float64(13.038404810405298), np.float64(17.11724276862369), np.float64(22.02271554554524), np.float64(25.019992006393608), np.float64(28.0178514522438), np.float64(31.064449134018133), np.float64(32.2490309931942), np.float64(31.400636936215164), np.float64(29.614185789921695), np.float64(27.65863337187866), np.float64(23.53720459187964), np.float64(18.439088914585774), np.float64(13.152946437965905), np.float64(8.06225774829855), np.float64(4.47213595499958), np.float64(8.94427190999916), np.float64(15.620499351813308), np.float64(21.93171219946131), np.float64(28.284271247461902), np.float64(33.97057550292606), np.float64(38.2099463490856), np.float64(40.36087214122113)]","[np.float64(0.6540827244143602), np.float64(0.6556956262415362), np.float64(0.65788860518221), np.float64(0.6889243882148613), np.float64(0.7378150601204649), np.float64(0.9505468408120752), np.float64(1.7681918866447774), np.float64(2.8632929945846817), np.float64(3.064820762320015), np.float64(-3.0860941483440762), np.float64(-3.096169374168216), np.float64(-3.064820762320015), np.float64(-3.1058935409104693), np.float64(-3.108271657711546), np.float64(3.108271657711546), np.float64(3.070285188804503), np.float64(3.064820762320015), np.float64(3.011890116433881), np.float64(2.984990776607778), np.float64(3.0090411212931194), np.float64(3.050932766389048), np.float64(-2.999695598985629), np.float64(-2.498091544796509), np.float64(-1.7681918866447774), np.float64(-1.4056476493802699), np.float64(-1.5707963267948966), np.float64(2.761086276477428), np.float64(3.141592653589793), np.float64(-1.8157749899217608), np.float64(-1.5707963267948966), np.float64(-1.4940244355251187), np.float64(-1.4536875822280324), np.float64(-1.5253730473733196), np.float64(-1.5308176396716067), np.float64(-1.6064954394742206), np.float64(-1.6352231662204502), np.float64(-1.695151321341658), np.float64(-1.730709449953116), np.float64(-1.7748143063874453), np.float64(-1.7894652726688385), np.float64(-1.784857010358718), np.float64(-1.7894652726688385), np.float64(-1.7234456551901618), np.float64(-1.446441332248135), np.float64(-0.4636476090008061), np.float64(0.4636476090008061), np.float64(0.6947382761967031), np.float64(0.7531512809621944), np.float64(0.7853981633974483), np.float64(0.7437555842988599), np.float64(0.7483780475235183), np.float64(0.7328151017865066)]"
3,-56,"[np.float64(38.2099463490856), np.float64(33.24154027718932), np.float64(28.160255680657446), np.float64(22.090722034374522), np.float64(15.0), np.float64(9.219544457292887), np.float64(5.830951894845301), np.float64(7.615773105863909), np.float64(13.45362404707371), np.float64(18.384776310850235), np.float64(22.67156809750927), np.float64(26.248809496813376), np.float64(28.319604517012593), np.float64(30.4138126514911), np.float64(29.698484809834994), np.float64(29.0), np.float64(26.248809496813376), np.float64(23.430749027719962), np.float64(20.0), np.float64(15.620499351813308), np.float64(11.40175425099138), np.float64(7.810249675906654), np.float64(4.123105625617661), np.float64(4.47213595499958), np.float64(5.830951894845301), np.float64(1.4142135623730951), np.float64(5.0990195135927845), np.float64(2.8284271247461903), np.float64(3.1622776601683795), np.float64(7.810249675906654), np.float64(12.727922061357855), np.float64(16.97056274847714), np.float64(21.213203435596427), np.float64(24.758836806279895), np.float64(28.42534080710379), np.float64(30.805843601498726), np.float64(31.906112267087632), np.float64(31.38470965295043), np.float64(30.01666203960727), np.float64(27.294688127912362), np.float64(22.825424421026653), np.float64(18.35755975068582), np.float64(13.038404810405298), np.float64(7.0710678118654755), np.float64(4.47213595499958), np.float64(9.219544457292887), np.float64(15.033296378372908), np.float64(22.02271554554524), np.float64(29.017236257093817), np.float64(34.0147027033899), np.float64(38.05259518088089), np.float64(41.10960958218893)]","[np.float64(1.4659193880646628), np.float64(1.4501726582147938), np.float64(1.464060654145761), np.float64(1.4801364395941514), np.float64(1.5707963267948966), np.float64(1.7894652726688385), np.float64(2.601173153319209), np.float64(-2.7367008673047097), np.float64(-2.408777551803287), np.float64(-2.356194490192345), np.float64(-2.293775680196388), np.float64(-2.2752903910371143), np.float64(-2.3062360944704023), np.float64(-2.332942867381882), np.float64(-2.356194490192345), np.float64(-2.3805798993650633), np.float64(-2.4370985893475754), np.float64(-2.44685437739309), np.float64(-2.498091544796509), np.float64(-2.44685437739309), np.float64(-2.4805494847391065), np.float64(-2.2655346029916), np.float64(-1.8157749899217608), np.float64(-1.1071487177940904), np.float64(-0.5404195002705842), np.float64(-0.7853981633974483), np.float64(-2.9441970937399127), np.float64(-2.356194490192345), np.float64(-1.2490457723982544), np.float64(-0.8760580505981934), np.float64(-0.7853981633974483), np.float64(-0.7853981633974483), np.float64(-0.7853981633974483), np.float64(-0.8139618212362083), np.float64(-0.8850668158886104), np.float64(-0.9467732738181398), np.float64(-1.0088747645380813), np.float64(-1.0358412530088001), np.float64(-1.047518004662921), np.float64(-1.0743735733900148), np.float64(-1.067953115867036), np.float64(-1.0584068664841588), np.float64(-1.0040671092713902), np.float64(-0.7853981633974483), np.float64(0.4636476090008061), np.float64(1.3521273809209546), np.float64(1.5042281630190728), np.float64(1.5253730473733196), np.float64(1.5363272257953886), np.float64(1.5413930385908916), np.float64(1.5182132651839548), np.float64(1.4977557614917774)]"
4,-56,"[np.float64(38.0), np.float64(34.0), np.float64(28.0), np.float64(22.02271554554524), np.float64(15.132745950421556), np.float64(9.486832980505138), np.float64(5.385164807134504), np.float64(8.06225774829855), np.float64(12.727922061357855), np.float64(18.439088914585774), np.float64(22.20360331117452), np.float64(25.80697580112788), np.float64(28.600699292150182), np.float64(29.832867780352597), np.float64(30.479501308256342), np.float64(29.0), np.float64(26.870057685088806), np.float64(23.345235059857504), np.float64(19.849433241279208), np.float64(15.620499351813308), np.float64(12.041594578792296), np.float64(7.810249675906654), np.float64(4.123105625617661), np.float64(3.605551275463989), np.float64(5.830951894845301), np.float64(1.4142135623730951), np.float64(5.385164807134504), np.float64(2.8284271247461903), np.float64(3.605551275463989), np.float64(7.810249675906654), np.float64(12.206555615733702), np.float64(17.204650534085253), np.float64(21.400934559032695), np.float64(24.839484696748443), np.float64(27.586228448267445), np.float64(30.4138126514911), np.float64(31.89043743820395), np.float64(32.01562118716424), np.float64(30.0), np.float64(27.202941017470888), np.float64(23.021728866442675), np.float64(18.027756377319946), np.float64(12.806248474865697), np.float64(7.211102550927978), np.float64(3.605551275463989), np.float64(9.055385138137417), np.float64(16.0312195418814), np.float64(22.090722034374522), np.float64(29.068883707497267), np.float64(34.058772731852805), np.float64(39.05124837953327), np.float64(42.01190307520001)]","[np.float64(1.5707963267948966), np.float64(1.5707963267948966), np.float64(1.5707963267948966), np.float64(1.6162196062164735), np.float64(1.7033478590915707), np.float64(1.892546881191539), np.float64(2.761086276477428), np.float64(-2.62244653934327), np.float64(-2.356194490192345), np.float64(-2.279422598922567), np.float64(-2.1962813670341257), np.float64(-2.191045812777718), np.float64(-2.2073045425828477), np.float64(-2.2612427838495885), np.float64(-2.2865399164637767), np.float64(-2.3318090810196264), np.float64(-2.356194490192345), np.float64(-2.38648825011112), np.float64(-2.427501954977635), np.float64(-2.44685437739309), np.float64(-2.4149503129080676), np.float64(-2.2655346029916), np.float64(-1.8157749899217608), np.float64(-0.982793723247329), np.float64(-0.5404195002705842), np.float64(-0.7853981633974483), np.float64(-2.761086276477428), np.float64(-2.356194490192345), np.float64(-0.982793723247329), np.float64(-0.6947382761967031), np.float64(-0.6107259643892086), np.float64(-0.6202494859828215), np.float64(-0.6528466311007743), np.float64(-0.6998928697192437), np.float64(-0.7597627548757708), np.float64(-0.8086497862079112), np.float64(-0.8519663271732721), np.float64(-0.8960553845713439), np.float64(-0.9272952180016122), np.float64(-0.9420000403794636), np.float64(-0.9707461133931431), np.float64(-0.982793723247329), np.float64(-0.8960553845713439), np.float64(-0.5880026035475675), np.float64(0.5880026035475675), np.float64(1.460139105621001), np.float64(1.633215136790854), np.float64(1.6614562139956417), np.float64(1.6396528160959412), np.float64(1.6295521495106193), np.float64(1.6220334941983154), np.float64(1.5946013529799665)]"
5,-55,"[np.float64(37.656340767525464), np.float64(33.734255586866), np.float64(29.614185789921695), np.float64(23.53720459187964), np.float64(15.811388300841896), np.float64(10.295630140987), np.float64(5.385164807134504), np.float64(7.211102550927978), np.float64(12.206555615733702), np.float64(17.0), np.float64(21.470910553583888), np.float64(24.596747752497688), np.float64(27.294688127912362), np.float64(28.653097563788805), np.float64(28.30194339616981), np.float64(28.0178514522438), np.float64(25.0), np.float64(22.02271554554524), np.float64(18.439088914585774), np.float64(14.866068747318506), np.float64(10.63014581273465), np.float64(6.4031242374328485), np.float64(3.0), np.float64(3.605551275463989), np.float64(5.0990195135927845), np.float64(1.0), np.float64(5.385164807134504), np.float64(2.23606797749979), np.float64(2.23606797749979), np.float64(6.324555320336759), np.float64(11.40175425099138), np.float64(15.811388300841896), np.float64(20.248456731316587), np.float64(24.166091947189145), np.float64(26.832815729997478), np.float64(28.653097563788805), np.float64(30.528675044947494), np.float64(29.410882339705484), np.float64(27.80287754891569), np.float64(25.612496949731394), np.float64(22.02271554554524), np.float64(17.029386365926403), np.float64(12.206555615733702), np.float64(6.082762530298219), np.float64(4.47213595499958), np.float64(10.04987562112089), np.float64(16.492422502470642), np.float64(22.80350850198276), np.float64(29.120439557122072), np.float64(34.48187929913333), np.float64(39.293765408777), np.float64(42.44997055358225)]","[np.float64(-2.9546133836708823), np.float64(-2.9325697107835285), np.float64(-2.937574673997245), np.float64(-2.9275319700259717), np.float64(-2.819842099193151), np.float64(-2.6344941491974563), np.float64(-1.9513027039072615), np.float64(-0.982793723247329), np.float64(-0.6107259643892086), np.float64(-0.4899573262537283), np.float64(-0.4844779290370232), np.float64(-0.4636476090008061), np.float64(-0.4964227534048819), np.float64(-0.5104883219167757), np.float64(-0.5585993153435624), np.float64(-0.6078019961139605), np.float64(-0.6435011087932844), np.float64(-0.6889243882148613), np.float64(-0.7086262721276703), np.float64(-0.7378150601204649), np.float64(-0.7188299996216245), np.float64(-0.6747409422235526), np.float64(0.0), np.float64(0.982793723247329), np.float64(1.373400766945016), np.float64(1.5707963267948966), np.float64(-1.1902899496825317), np.float64(-1.1071487177940904), np.float64(1.1071487177940904), np.float64(1.2490457723982544), np.float64(1.3045442776439713), np.float64(1.2490457723982544), np.float64(1.217805938967986), np.float64(1.1441688336680205), np.float64(1.1071487177940904), np.float64(1.0603080048781208), np.float64(1.0191413442663497), np.float64(0.9544993893988254), np.float64(0.9129077216126865), np.float64(0.8960553845713439), np.float64(0.8818719385800352), np.float64(0.8685393952858895), np.float64(0.960070362405688), np.float64(1.4056476493802699), np.float64(2.677945044588987), np.float64(-3.0419240010986313), np.float64(-2.896613990462929), np.float64(-2.875340604438868), np.float64(-2.8632929945846817), np.float64(-2.8473580884786056), np.float64(-2.8842689386187046), np.float64(-2.8794728123243205)]"
6,-56,"[np.float64(38.27531841800928), np.float64(34.17601498127012), np.float64(28.792360097775937), np.float64(22.847319317591726), np.float64(15.652475842498529), np.float64(10.0), np.float64(5.0990195135927845), np.float64(6.4031242374328485), np.float64(11.704699910719626), np.float64(17.46424919657298), np.float64(21.37755832643195), np.float64(24.515301344262525), np.float64(26.68332812825267), np.float64(28.160255680657446), np.float64(28.460498941515414), np.float64(27.51363298439521), np.float64(24.698178070456937), np.float64(21.93171219946131), np.float64(18.384776310850235), np.float64(14.317821063276353), np.float64(9.848857801796104), np.float64(6.082762530298219), np.float64(3.605551275463989), np.float64(4.123105625617661), np.float64(7.0), np.float64(2.23606797749979), np.float64(4.242640687119285), np.float64(2.0), np.float64(4.123105625617661), np.float64(8.06225774829855), np.float64(13.038404810405298), np.float64(17.26267650163207), np.float64(21.37755832643195), np.float64(24.73863375370596), np.float64(28.160255680657446), np.float64(30.675723300355934), np.float64(31.016124838541646), np.float64(30.463092423455635), np.float64(29.966648127543394), np.float64(26.832815729997478), np.float64(22.360679774997898), np.float64(17.88854381999832), np.float64(12.649110640673518), np.float64(8.0), np.float64(5.830951894845301), np.float64(10.04987562112089), np.float64(15.811388300841896), np.float64(22.847319317591726), np.float64(29.068883707497267), np.float64(34.88552708502482), np.float64(38.91015291668744), np.float64(41.14608122288197)]","[np.float64(-1.2242574623609548), np.float64(-1.2120256565243244), np.float64(-1.2160906747839564), np.float64(-1.1659045405098132), np.float64(-1.1071487177940904), np.float64(-0.9272952180016122), np.float64(-0.19739555984988075), np.float64(0.8960553845713439), np.float64(1.2220253232109897), np.float64(1.3397056595989996), np.float64(1.382574821490126), np.float64(1.3654009376051293), np.float64(1.3439974787410107), np.float64(1.2827408797442708), np.float64(1.2490457723982544), np.float64(1.237552025683224), np.float64(1.1978086049948355), np.float64(1.1479424006619559), np.float64(1.1801892830972098), np.float64(1.1383885512243588), np.float64(1.1525719972156676), np.float64(1.4056476493802699), np.float64(2.158798930342464), np.float64(2.896613990462929), np.float64(3.141592653589793), np.float64(-2.677945044588987), np.float64(0.7853981633974483), np.float64(1.5707963267948966), np.float64(2.896613990462929), np.float64(3.017237659043032), np.float64(3.064820762320015), np.float64(2.9669204545815537), np.float64(2.9533711482850227), np.float64(2.896613990462929), np.float64(2.8535372065391673), np.float64(2.8095331860469077), np.float64(2.7790484163252858), np.float64(2.7367008673047097), np.float64(2.692869309579072), np.float64(2.677945044588987), np.float64(2.677945044588987), np.float64(2.677945044588987), np.float64(2.819842099193151), np.float64(3.141592653589793), np.float64(-2.1112158270654806), np.float64(-1.4711276743037347), np.float64(-1.2490457723982544), np.float64(-1.1659045405098132), np.float64(-1.1071487177940904), np.float64(-1.09432890732119), np.float64(-1.118642464509121), np.float64(-1.1180178549713606)]"
7,-56,"[np.float64(38.48376280978771), np.float64(34.0147027033899), np.float64(28.635642126552707), np.float64(22.847319317591726), np.float64(15.811388300841896), np.float64(10.04987562112089), np.float64(5.830951894845301), np.float64(8.0), np.float64(12.649110640673518), np.float64(17.88854381999832), np.float64(22.360679774997898), np.float64(25.942243542145693), np.float64(28.178005607210743), np.float64(29.068883707497267), np.float64(29.546573405388315), np.float64(28.231188426986208), np.float64(26.570660511172846), np.float64(23.08679276123039), np.float64(19.6468827043885), np.float64(15.524174696260024), np.float64(11.40175425099138), np.float64(6.708203932499369), np.float64(3.605551275463989), np.float64(3.1622776601683795), np.float64(5.656854249492381), np.float64(1.4142135623730951), np.float64(5.385164807134504), np.float64(3.0), np.float64(3.0), np.float64(6.708203932499369), np.float64(11.180339887498949), np.float64(16.1245154965971), np.float64(20.12461179749811), np.float64(24.166091947189145), np.float64(26.92582403567252), np.float64(29.410882339705484), np.float64(31.04834939252005), np.float64(30.805843601498726), np.float64(28.442925306655784), np.float64(26.30589287593181), np.float64(22.20360331117452), np.float64(17.26267650163207), np.float64(12.36931687685298), np.float64(5.830951894845301), np.float64(4.123105625617661), np.float64(9.433981132056603), np.float64(16.55294535724685), np.float64(23.40939982143925), np.float64(29.732137494637012), np.float64(35.4682957019364), np.float64(39.92492955535426), np.float64(42.5440947723653)]","[np.float64(2.7128146261437767), np.float64(2.7173982456860264), np.float64(2.7091848780192556), np.float64(2.7367008673047097), np.float64(2.819842099193151), np.float64(3.0419240010986313), np.float64(-2.601173153319209), np.float64(-1.5707963267948966), np.float64(-1.2490457723982544), np.float64(-1.1071487177940904), np.float64(-1.1071487177940904), np.float64(-1.089909046599561), np.float64(-1.0912770348023004), np.float64(-1.1071487177940904), np.float64(-1.1525719972156676), np.float64(-1.1705556697609225), np.float64(-1.2252407462131845), np.float64(-1.2627435457711202), np.float64(-1.313472611823808), np.float64(-1.3101939350475555), np.float64(-1.3045442776439713), np.float64(-1.1071487177940904), np.float64(-0.5880026035475675), np.float64(0.3217505543966422), np.float64(0.7853981633974483), np.float64(0.7853981633974483), np.float64(-1.9513027039072615), np.float64(-1.5707963267948966), np.float64(0.0), np.float64(0.4636476090008061), np.float64(0.4636476090008061), np.float64(0.5191461142465229), np.float64(0.4636476090008061), np.float64(0.4266274931268761), np.float64(0.3805063771123649), np.float64(0.31099828060554097), np.float64(0.260602391747341), np.float64(0.22923193327699534), np.float64(0.1767088560700366), np.float64(0.15264932839526515), np.float64(0.13552771398550073), np.float64(0.1746721990082397), np.float64(0.24497866312686414), np.float64(0.5404195002705842), np.float64(1.8157749899217608), np.float64(2.5829933382462307), np.float64(2.704965493776252), np.float64(2.7928216500058864), np.float64(2.79856871316909), np.float64(2.766321830733836), np.float64(2.756435147226319), np.float64(2.730528106199929)]"
8,-56,"[np.float64(38.07886552931954), np.float64(33.61547262794322), np.float64(28.653097563788805), np.float64(22.47220505424423), np.float64(15.811388300841896), np.float64(9.219544457292887), np.float64(6.0), np.float64(8.602325267042627), np.float64(13.601470508735444), np.float64(18.24828759089466), np.float64(22.20360331117452), np.float64(26.1725046566048), np.float64(28.284271247461902), np.float64(30.4138126514911), np.float64(30.59411708155671), np.float64(28.861739379323623), np.float64(25.96150997149434), np.float64(23.08679276123039), np.float64(20.248456731316587), np.float64(16.15549442140351), np.float64(11.704699910719626), np.float64(7.280109889280518), np.float64(4.123105625617661), np.float64(3.605551275463989), np.float64(5.0), np.float64(1.0), np.float64(5.656854249492381), np.float64(3.1622776601683795), np.float64(2.8284271247461903), np.float64(7.0710678118654755), np.float64(12.041594578792296), np.float64(16.0312195418814), np.float64(20.223748416156685), np.float64(24.331050121192877), np.float64(27.65863337187866), np.float64(30.083217912982647), np.float64(31.32091952673165), np.float64(31.016124838541646), np.float64(29.154759474226502), np.float64(26.40075756488817), np.float64(21.93171219946131), np.float64(17.46424919657298), np.float64(12.649110640673518), np.float64(7.0710678118654755), np.float64(4.123105625617661), np.float64(9.848857801796104), np.float64(16.64331697709324), np.float64(23.021728866442675), np.float64(29.410882339705484), np.float64(35.22782990761707), np.float64(39.66106403010388), np.float64(42.43819034784589)]","[np.float64(2.0931997585114255), np.float64(2.1010120995715265), np.float64(2.0812846487116725), np.float64(2.1341125882868646), np.float64(2.1763409903998667), np.float64(2.432966381462123), np.float64(3.141592653589793), np.float64(-2.191045812777718), np.float64(-1.8692952583810758), np.float64(-1.7359450042095235), np.float64(-1.7063240407803975), np.float64(-1.6856729322117958), np.float64(-1.7126933813990606), np.float64(-1.7359450042095235), np.float64(-1.7681918866447774), np.float64(-1.8157749899217608), np.float64(-1.8438050298816073), np.float64(-1.878849107818673), np.float64(-1.923786714621807), np.float64(-1.9513027039072615), np.float64(-1.9195673303788037), np.float64(-1.849095985800008), np.float64(-1.3258176636680326), np.float64(-0.5880026035475675), np.float64(0.0), np.float64(0.0), np.float64(-2.356194490192345), np.float64(-1.892546881191539), np.float64(-0.7853981633974483), np.float64(-0.14189705460416394), np.float64(-0.08314123188844123), np.float64(-0.06241880999595735), np.float64(-0.14888994760949725), np.float64(-0.16514867741462683), np.float64(-0.21866894587394195), np.float64(-0.26916749278570046), np.float64(-0.2914567944778671), np.float64(-0.3625442372645076), np.float64(-0.3868757177310281), np.float64(-0.4297622790966885), np.float64(-0.4228539261329407), np.float64(-0.4124104415973873), np.float64(-0.3217505543966422), np.float64(-0.14189705460416394), np.float64(1.3258176636680326), np.float64(1.9890206563741257), np.float64(2.1421338066285234), np.float64(2.17084654019665), np.float64(2.1870932641909677), np.float64(2.174545660192333), np.float64(2.158798930342464), np.float64(2.171870081292646)]"
